OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_1561	Viridiplantae_1	Anthophyta_1	Monocotyledonae_1	Poales_1	Poaceae_1	Panicum_1	
OTU_1562	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Amphisphaeriaceae_1	Microdochium_1	
OTU_1563	Fungi_1	Basidiomycota_1	Exobasidiomycetes_1	Tilletiales_1	Tilletiaceae_1	Tilletia_1	
OTU_1564	Fungi_1	Ascomycota_1	Sordariomycetes_1	Trichosphaeriales_1	Trichosphaeriaceae_1	Nigrospora_1	Nigrospora oryzae 
OTU_1565	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1			
OTU_1566	Fungi_1						
OTU_1567	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Russulales_1	Peniophoraceae_1	Vararia_1	Vararia sp  
OTU_1568	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Pyrenophora_1	Pyrenophora bromi 
OTU_1569	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1		Arthrocatena_1	Arthrocatena tenebrio 
OTU_1570	Fungi_1						
OTU_1571	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1	Coniochaetaceae_1	Lecythophora_1	
OTU_1572	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Diatrypaceae_1		
OTU_1573	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_1574	Fungi_1	Ascomycota_1					
OTU_1575	Fungi_1	Ascomycota_1	Sordariomycetes_1				
OTU_1576	Fungi_1	Ascomycota_1	Candelariomycetes_1	Candelariales_1	Candelariaceae_1	Candelariella_1	
OTU_1577	Fungi_1	Ascomycota_1					
OTU_1578	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_1579	Fungi_1	Ascomycota_1	Laboulbeniomycetes_1	Pyxidiophorales_1			
OTU_1580	Fungi_1	Ascomycota_1					
OTU_1581	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1			
OTU_1582	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Bipolaris_1	
OTU_1583	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Sporidiobolales_1	Sporidiobolaceae_1	Rhodotorula_1	
OTU_1584	Fungi_1						
OTU_1585	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Glomus_1	
OTU_1586	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Acremoniopsis_1	Acremoniopsis suttoniae 
OTU_1587	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1		
OTU_1588	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Cladosporiaceae_1	Rachicladosporium_1	
OTU_1589	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Paracremonium_1	Paracremonium binnewijzendii 
OTU_1590	Fungi_1	Ascomycota_1	Leotiomycetes_1	Thelebolales_1	Pseudeurotiaceae_1		
OTU_1591	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1		
OTU_1592	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1			
OTU_1593	Fungi_1						
OTU_1594	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1			
OTU_1595	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1	Paraglomeraceae_1	Paraglomus_1	
OTU_1596	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Sclerostagonospora_1	
OTU_1597	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1			
OTU_1598	Fungi_1	Ascomycota_1	Sordariomycetes_1	Diaporthales_1	Diaporthaceae_1	Diaporthe_1	Diaporthe cuppatea 
OTU_1599	Fungi_1						
OTU_1600	Fungi_1	Ascomycota_1	Lecanoromycetes_1	Peltigerales_1	Pannariaceae_1	Degelia_1	Degelia gayana 
OTU_1601	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Sporormiaceae_1	Sporormiella_1	Sporormiella leporina 
OTU_1602	Fungi_1	Ascomycota_1	Dothideomycetes_1	Mycosphaerellales_1	Mycosphaerellaceae_1	Ramularia_1	Ramularia collo-cygni 
OTU_1603	Fungi_1	Ascomycota_1	Sordariomycetes_1	Diaporthales_1	Gnomoniaceae_1		
OTU_1604	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_1605	Fungi_1						
OTU_1606	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1	Plectosphaerellaceae_1	Lectera_1	Lectera nordwiniana 
OTU_1607	Fungi_1						
OTU_1608	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Lasiosphaeriaceae_1	Schizothecium_1	
OTU_1609	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1	Plectosphaerellaceae_1	Gibellulopsis_1	
OTU_1610	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Microdominikia_1	
OTU_1611	Fungi_1						
OTU_1612	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1			
OTU_1613	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Funneliformis_1	Funneliformis mosseae 
OTU_1614	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_1615	Fungi_1	Ascomycota_1	Dothideomycetes_1	Botryosphaeriales_1	Botryosphaeriaceae_1	Diplodia_1	Diplodia scrobiculata 
OTU_1616	Fungi_1	Ascomycota_1	Sordariomycetes_1				
OTU_1617	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1			
OTU_1618	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1		
OTU_1619	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Sporocadaceae_1	Morinia_1	Morinia phoenicicola 
OTU_1620	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Schizothyriaceae_1		
OTU_1621	Fungi_1	Ascomycota_1	Taphrinomycetes_1	Taphrinales_1	Taphrinaceae_1	Taphrina_1	Taphrina letifera 
OTU_1622	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_1623	Fungi_1	Ascomycota_1	Sordariomycetes_1	Junewangiaceae_1			
OTU_1624							
OTU_1625	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1		Triscelophorus_1	
OTU_1626	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Helminthosphaeriaceae_1	Endophragmiella_1	Endophragmiella dimorphospora 
OTU_1627	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1			
OTU_1628	Fungi_1	Ascomycota_1					
OTU_1629	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1		
OTU_1630	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1			
OTU_1631	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_1632	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1			
OTU_1633	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1			
OTU_1634	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1			
OTU_1635	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Diversisporales_1	Diversisporaceae_1	Diversispora_1	
OTU_1636	Fungi_1	Basidiomycota_1	Microbotryomycetes_1		Chrysozymaceae_1	Chrysozyma_1	
OTU_1637	Fungi_1	Basidiomycota_1					
OTU_1638	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1			
OTU_1639	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Curvularia_1	
OTU_1640	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_1641	Fungi_1	Ascomycota_1	Sordariomycetes_1	Myrmecridiales_1	Myrmecridiaceae_1	Myrmecridium_1	
OTU_1642	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Alternaria_1	Alternaria armoraciae 
OTU_1643	Fungi_1	Ascomycota_1	Dothideomycetes_1	Mycosphaerellales_1	Mycosphaerellaceae_1	Septoria_1	
OTU_1644	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1		Sarocladium_1	Sarocladium bifurcatum 
OTU_1645	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Didymosphaeriaceae_1	Montagnula_1	
OTU_1646	Fungi_1	Basidiomycota_1	Tremellomycetes_1				
OTU_1647	Fungi_1	Ascomycota_1					
OTU_1648	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_1649	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Gigasporales_1	Gigasporaceae_1	Cetraspora_1	Cetraspora gilmorei 
OTU_1650	Fungi_1	Chytridiomycota_1	Lobulomycetes_1	Lobulomycetales_1			
OTU_1651	Fungi_1	Kickxellomycota_1	Ramicandelaberomycetes_1	Ramicandelaberales_1	Ramicandelaberaceae_1		
OTU_1652	Fungi_1	Rozellomycota_1					
OTU_1653	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Cyphellophoraceae_1	Cyphellophora_1	
OTU_1654	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1			
OTU_1655	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1		
OTU_1656	Fungi_1	Chytridiomycota_1					
OTU_1657	Fungi_1	Basidiomycota_1					
OTU_1658	Fungi_1						
OTU_1659	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1			
OTU_1660	Fungi_1	Ascomycota_1					
OTU_1661	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleraceae_1	Genolevuria_1	Genolevuria armeniaca 
OTU_1662	Fungi_1	Ascomycota_1					
OTU_1663	Fungi_1	Kickxellomycota_1					
OTU_1664	Fungi_1	Ascomycota_1	Lecanoromycetes_1				
OTU_1665	Fungi_1	Ascomycota_1	Dothideomycetes_1			Radulidium_1	Radulidium subulatum 
OTU_1666	Fungi_1						
OTU_1667	Fungi_1	Mucoromycota_1	Mucoromycetes_1	Mucorales_1	Mucoraceae_1	Mucor_1	
OTU_1668	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1		Cryptocline_1	Cryptocline arctostaphyli 
OTU_1669	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Dictyosporiaceae_1		
OTU_1670	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1	Rhizophlyctidaceae_1	Rhizophlyctis_1	
OTU_1671	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Sclerostagonospora_1	
OTU_1672	Fungi_1	Basidiomycota_1	Atractiellomycetes_1	Atractiellales_1	Phleogenaceae_1		
OTU_1673	Fungi_1	Glomeromycota_1	Archaeosporomycetes_1	Archaeosporales_1	Archaeosporaceae_1		
OTU_1674	Fungi_1	Rozellomycota_1					
OTU_1675	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Diversisporales_1	Diversisporaceae_1	Diversispora_1	Diversispora epigaea 
OTU_1676	Fungi_1	Ascomycota_1					
OTU_1677	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Filobasidiales_1	Filobasidiaceae_1	Filobasidium_1	
OTU_1678	Fungi_1						
OTU_1679	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1			
OTU_1680	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Filobasidiales_1	Filobasidiaceae_1	Filobasidium_1	
OTU_1681	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1			
OTU_1682	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Hyphodermataceae_1	Hyphoderma_1	Hyphoderma setigerum 
OTU_1683	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_1684	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1			
OTU_1685	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1		
OTU_1686	Fungi_1	Ascomycota_1	Dothideomycetes_1				
OTU_1687	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1			
OTU_1688	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1		Brachysporium_1	
OTU_1689	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1			
OTU_1690	Fungi_1						
OTU_1691	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1		
OTU_1692	Fungi_1	Basidiomycota_1	Exobasidiomycetes_1	Entylomatales_1	Entylomataceae_1	Entyloma_1	
OTU_1693	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1			
OTU_1694	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Parastagonospora_1	Parastagonospora allouniseptata 
OTU_1695	Fungi_1	Ascomycota_1					
OTU_1696	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Serendipitaceae_1	Serendipita_1	
OTU_1697	Fungi_1	Ascomycota_1	Dothideomycetes_1	Mycosphaerellales_1	Teratosphaeriaceae_1		
OTU_1698	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Stachybotryaceae_1		
OTU_1699	Fungi_1						
OTU_1700	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Diversisporales_1	Diversisporaceae_1	Diversispora_1	
OTU_1701	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Cystofilobasidiales_1	Mrakiaceae_1	Udeniomyces_1	Udeniomyces pyricola 
OTU_1702	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Bambusicolaceae_1	Corylicola_1	Corylicola italica 
OTU_1703	Fungi_1	Ascomycota_1	Dothideomycetes_1	Acrospermales_1		Leptodiscella_1	Leptodiscella africana 
OTU_1704	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1			
OTU_1705	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1	Entoloma_1	
OTU_1706	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1			
OTU_1707	Fungi_1						
OTU_1708	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1			
OTU_1709	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Lentitheciaceae_1	Keissleriella_1	Keissleriella yonaguniensis 
OTU_1710	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Neosetophoma_1	
OTU_1711	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_1712	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Dioszegia_1	Dioszegia takashimae 
OTU_1713	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1	Cladophialophora_1	
OTU_1714	Fungi_1	Ascomycota_1	Dothideomycetes_1	Mycosphaerellales_1	Mycosphaerellaceae_1		
OTU_1715	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Lophiostomataceae_1		
OTU_1716	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1			
OTU_1717	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Dioszegia_1	
OTU_1718	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_1719	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1			
OTU_1720	Fungi_1	Ascomycota_1	Leotiomycetes_1	Erysiphales_1	Erysiphaceae_1	Golovinomyces_1	Golovinomyces biocellatus 
OTU_1721	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1		
OTU_1722	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_1723	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Ceratobasidiaceae_1		
OTU_1724	Fungi_1						
OTU_1725	Fungi_1						
OTU_1726	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Glomus_1	
OTU_1727	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Diversisporales_1	Diversisporaceae_1	Diversispora_1	
OTU_1728	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Cyphellophoraceae_1		
OTU_1729	Fungi_1	Ascomycota_1	Sordariomycetes_1	Magnaporthales_1	Magnaporthaceae_1	Gaeumannomyces_1	Gaeumannomyces glycinicola 
OTU_1730	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Polyporaceae_1	Neofavolus_1	Neofavolus americanus 
OTU_1731	Fungi_1						
OTU_1732	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Diversisporales_1	Diversisporaceae_1	Diversispora_1	
OTU_1733	Fungi_1	Rozellomycota_1		Gs11_1			
OTU_1734	Metazoa_1	Arthropoda_1	Insecta_1	Coleoptera_1	Monotomidae_1	Rhizophagus_2	
OTU_1735	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1		
OTU_1736	Fungi_1	Ascomycota_1	Lecanoromycetes_1				
OTU_1737	Fungi_1	Basidiomycota_1	Agaricostilbomycetes_1	Agaricostilbales_1			
OTU_1738	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_1739	Fungi_1						
OTU_1740	Fungi_1	Ascomycota_1					
OTU_1741	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Lasiosphaeriaceae_1	Echria_1	
OTU_1742	Fungi_1						
OTU_1743	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Alternaria_1	
OTU_1744	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Lentitheciaceae_1	Keissleriella_1	
OTU_1745	Fungi_1	Basidiomycota_1	Exobasidiomycetes_1	Entylomatales_1	Entylomataceae_1	Tilletiopsis_1	Tilletiopsis washingtonensis 
OTU_1746	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Torulaceae_1	Dendryphion_1	Dendryphion europaeum 
OTU_1747	Fungi_1						
OTU_1748	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1	Paraglomeraceae_1	Paraglomus_1	Paraglomus laccatum 
OTU_1749	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1	Coniochaetaceae_1	Coniochaeta_1	Coniochaeta acaciae 
OTU_1750	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Talaromyces_1	Talaromyces assiutensis 
OTU_1751	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Ceratobasidiaceae_1	Ceratobasidium_1	
OTU_1752	Fungi_1						
OTU_1753	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	Mortierella hypsicladia 
OTU_1754	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1		Badarisama_1	
OTU_1755	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Glomus_1	Glomus sp  
OTU_1756	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1		Operculomyces_1	
OTU_1757	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Hypoxylaceae_1		
OTU_1758	Fungi_1	Ascomycota_1	Dothideomycetes_1	Tubeufiales_1	Tubeufiaceae_1	Helicoma_1	
OTU_1759	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_1760	Fungi_1	Basidiomycota_1					
OTU_1761	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_1762	Fungi_1	Ascomycota_1					
OTU_1763	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1			
OTU_1764	Fungi_1	Chytridiomycota_1					
OTU_1765	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Sporidiobolales_1			
OTU_1766	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1		
OTU_1767	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Trichoderma_1	Trichoderma britannicum 
OTU_1768	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1		
OTU_1769	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1		Tricellula_1	
OTU_1770	Fungi_1	Rozellomycota_1					
OTU_1771	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Dissoconiaceae_1		
OTU_1772	Fungi_1						
OTU_1773	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Trichosporonales_1	Tetragoniomycetaceae_1	Tetragoniomyces_1	
OTU_1774	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Stemphylium_1	
OTU_1775	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1	Cladophialophora_1	
OTU_1776	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_1777	Fungi_1	Basidiobolomycota_1	Basidiobolomycetes_1	Basidiobolales_1			
OTU_1778	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Hymenochaetales_1	Schizoporaceae_1	Xylodon_1	
OTU_1779	Fungi_1						
OTU_1780	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Neosetophoma_1	
OTU_1781	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Discinellaceae_1		
OTU_1782	Fungi_1	Basidiomycota_1	Atractiellomycetes_1	Atractiellales_1	Phleogenaceae_1	Helicogloea_1	Helicogloea pellucida 
OTU_1783							
OTU_1784	Fungi_1	Ascomycota_1	Dothideomycetes_1	Mycosphaerellales_1	Teratosphaeriaceae_1	Devriesia_1	
OTU_1785	Fungi_1						
OTU_1786	Fungi_1	Ascomycota_1	Orbiliomycetes_1	Orbiliales_1	Orbiliaceae_1	Arthrobotrys_1	Arthrobotrys sp  
OTU_1787	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_1788	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1			
OTU_1789	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_1790	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Glomus_1	
OTU_1791	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Ceratobasidiaceae_1	Ceratobasidium_1	
OTU_1792	Fungi_1	Basidiomycota_1	Cystobasidiomycetes_1	Erythrobasidiales_1			
OTU_1793	Fungi_1	Glomeromycota_1					
OTU_1794	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1			
OTU_1795	Fungi_1	Olpidiomycota_1	Olpidiomycetes_1	Olpidiales_1	Olpidiaceae_1		
OTU_1796	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Pyrenophora_1	
OTU_1797	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_1798	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Aspergillus_1	Aspergillus chlamydosporus 
OTU_1799	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Lophiotremataceae_1	Lophiotrema_1	Lophiotrema mucilaginosis 
OTU_1800	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Calloriaceae_1	Populomyces_1	Populomyces zwinianus 
OTU_1801	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1		
OTU_1802	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	Mortierella polygonia 
OTU_1803	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Hannaella_1	Hannaella sinensis 
OTU_1804	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Talaromyces_1	
OTU_1805	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Microbotryales_1	Ustilentylomataceae_1	Ustilentyloma_1	Ustilentyloma graminis 
OTU_1806	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Diversisporales_1	Diversisporaceae_1	Diversispora_1	
OTU_1807	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Thelephorales_1	Thelephoraceae_1	Tomentella_1	
OTU_1808	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1	Coniochaetaceae_1	Coniochaeta_1	
OTU_1809	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Leptospora_1	Leptospora macarangae 
OTU_1810	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Filobasidiales_1	Filobasidiaceae_1	Filobasidium_1	
OTU_1811	Fungi_1						
OTU_1812	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Leotiaceae_1	Pezoloma_1	
OTU_1813	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_1814	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Rhynchogastremataceae_1	Papiliotrema_1	Papiliotrema bandonii 
OTU_1815	Fungi_1	Rozellomycota_1		GS05_1			
OTU_1816	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Sclerotiniaceae_1	Moellerodiscus_1	
OTU_1817	Fungi_1	Ascomycota_1	Sordariomycetes_1	Diaporthales_1	Gnomoniaceae_1	Ophiognomonia_1	Ophiognomonia hiawathae 
OTU_1818	Fungi_1	Blastocladiomycota_1	Blastocladiomycetes_1	Blastocladiales_1	Blastocladiaceae_1	Allomyces_1	Allomyces arbusculus 
OTU_1819	Fungi_1	Glomeromycota_1					
OTU_1820	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Sporormiaceae_1	Preussia_1	Preussia flanaganii 
