"","Sample0696","Sample0697","Sample0653","Sample0698","Sample0660","Sample0621","Sample0623","Sample0622","Sample0701","Sample0690","Sample0654","Sample0659","Sample0619","Sample0658","Sample0692","Sample0655","Sample0663","Sample0620","Sample0695","Sample0661","Sample0628","Sample0626","Sample0617","Sample0657","Sample0694","Sample0693","Sample0689","Sample0625","Sample0627","Sample0656","Sample0691","Sample0624","Sample0664","Sample0699","Sample0618","Sample0662","Sample0107","Sample0023","Sample0014","Sample0100","Sample0052","Sample0025","Sample0056","Sample0018","Sample0016","Sample0022","Sample0063","Sample0105","Sample0060","Sample0015","Sample0062","Sample0017","Sample0053","Sample0024","Sample0059","Sample0057","Sample0103","Sample0097","Sample0019","Sample0099","Sample0108","Sample0020","Sample0054","Sample0098","Sample0021","Sample0102","Sample0101","Sample0104","Sample0106","Sample0055","Sample0061","Sample0058"
"OTU_463",0,0,0,0,7,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_162",0,0,1,0,1,0,1,0,0,179,0,0,0,9,0,122,3867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1398",13,0,0,6,0,2,0,0,0,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_245",0,0,0,0,1,2,0,0,0,30,0,0,78,0,26,0,0,36,3,0,26,0,0,0,34,0,0,0,347,0,0,0,0,0,0,0,0,78,795,0,16,42,7,0,16,0,0,0,683,223,0,45,0,0,21,11,0,5,279,11,36,16,0,12,0,18,13,23,0,17,0,0
"OTU_2370",0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_160",0,0,0,0,491,81,3,0,0,0,12,39,0,44,2,0,0,1,0,1,0,0,0,0,0,0,3307,0,4,0,0,6,0,0,36,0,0,115,9,0,0,1309,1,98,49,17,59,22,27,19,0,1007,0,0,0,0,0,0,0,0,120,480,0,14,45,1,9,0,0,0,184,0
"OTU_355",0,0,0,0,0,127,0,0,0,0,71,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,80,54,0,0,0,5,747,106,12,0,0,205,7,0,104,0,0,0,43,0,0,0,0,0,0,0,0,0,0,6,0,10,0,27,0
"OTU_285",0,0,0,0,0,1,0,0,28,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,1,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,45,1,0,0,0,0,0
"OTU_293",0,0,0,0,0,0,1,11,30,0,0,0,20,1,10,0,0,0,0,0,0,4,35,0,36,0,0,0,0,0,0,0,0,0,29,0,10,0,0,0,0,0,0,0,43,0,0,0,0,7,0,0,0,355,0,0,53,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0
"OTU_146",0,0,0,0,9,0,0,3,0,0,0,0,591,2,0,3,1,425,0,0,603,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,92,10,0,0,0,0,0,0,0,0,3,0,9,0,0,7,0,21,0,0,684,0,4,22,20,0,4,317,3,2,0,0,0,0,1
"OTU_384",0,0,7,0,0,0,0,0,9,0,0,0,0,6,2413,0,0,72,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,6,0,0,0,6,0,0,0,0
"OTU_552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"OTU_806",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_279",0,0,0,40,53,0,2,26,0,0,13,0,81,0,36,0,0,34,4,0,27,5,269,0,13,0,0,0,19,0,0,10,0,2,28,10,1,335,131,0,0,17,3,23,6,54,18,0,518,61,0,398,0,122,0,0,0,0,492,0,0,67,0,0,0,1,0,0,0,0,73,0
"OTU_850",0,0,0,0,0,0,2,0,0,39,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_350",0,0,0,36,7,0,0,0,4,0,0,3,1,41,79,0,0,2,0,0,0,20,157,0,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,0,0,0
"OTU_143",13476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_263",0,1,0,0,0,55,102,1,0,0,0,0,0,0,774,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,210,0,0,20,0,0,0,0,0,5,0,0,0,0,0
"OTU_156",11127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_461",0,116,0,0,0,0,0,0,134,0,0,21,0,0,7,0,0,0,0,0,4,0,0,0,0,0,127,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,8,0,1,9,0,0,0,0,0
"OTU_103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,14,0,0,0
"OTU_3139",0,0,0,0,4,3,0,0,0,0,0,0,0,2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2158",0,0,0,0,0,0,0,0,0,38,0,0,0,4,0,25,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_680",0,0,0,0,21,0,0,0,52,0,0,42,11,0,31,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,24,0,0,70,0,0,77,0,0,20,11,0,2,0,0,0,0,13,0,72,0,22,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0
"OTU_276",0,0,0,0,180,12,1,0,0,0,0,0,172,1,2,0,0,6,0,0,3,0,0,0,0,0,115,0,351,0,0,32,0,0,1,0,18,203,18,0,0,365,37,8,17,18,9,11,19,44,0,235,0,0,0,0,218,5,26,1,0,238,0,1,36,26,4,2,2,0,24,0
"OTU_6056",0,63,7,0,0,0,0,0,664,0,0,0,0,0,22,0,0,0,0,10,0,0,2,0,0,0,62,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,3,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0
"OTU_799",0,35,0,0,0,0,0,0,154,0,0,17,0,0,1,0,0,0,0,0,0,0,0,137,1,0,62,0,0,0,736,0,0,2,0,0,0,0,4,0,0,0,0,0,41,1,0,0,0,8,0,424,0,1894,0,0,0,0,0,0,0,0,0,12,0,1,0,0,6,0,0,0
"OTU_168",9,1537,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3572,243,0,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_574",0,0,0,0,106,2,0,0,0,0,13,0,11,0,3,0,0,1,1,79,15,0,14,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_541",0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,31,0,33,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,21,0,0,38,0,19,0,0,1,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_395",0,0,0,0,0,0,2,0,0,0,0,15,0,1,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,13,0,0,1
"OTU_3341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
"OTU_209",0,41,8,0,18,10,0,0,771,0,3,88,1,0,29,0,0,0,0,27,3,0,109,36,0,0,49,767,2,226,0,5,23,0,0,0,0,0,488,69,1,0,13,123,0,0,0,0,0,2,0,0,202,0,304,1,0,0,1083,61,0,0,155,48,0,0,15,0,0,0,33,0
"OTU_372",0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_5386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,0,0,0
"OTU_290",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,5685,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,3,0,28,0,4,0,0,0,0,0,0,0,0,0,0,0,37,6,0,0,0,0,0
"OTU_1613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_39",0,0,0,0,3080,0,0,0,0,0,16911,0,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,3,0,0,0,0,0,0,1797,0,81,20022,0,0,0,0,0,257,4731,0,0,8,29604,0,0,0,0,0,0,0,0,1,0,1,0,0,8,15,14,15,159,11,0,0,0
"OTU_122",0,0,0,0,0,0,0,0,0,0,0,36,136,0,0,0,0,20,10,0,0,14,0,0,0,0,0,0,32,0,12,0,0,0,4,0,0,0,5,0,0,0,0,1133,0,0,0,0,0,6,0,182,0,0,13,0,0,1,65,14,0,0,0,0,0,0,5,0,0,0,0,0
"OTU_7107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6710,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_242",0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,45,12,0,0,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
"OTU_215",0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,37,0,0,0,1,0,2,1,1,0,0,0,3,9,0,15,0,0,0
"OTU_5569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_615",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,564,0,0,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6238",0,0,0,0,290,30,1,0,0,0,0,0,8,5,1,0,0,31,0,0,3,0,0,0,0,0,460,0,916,0,0,0,0,0,2,0,3,204,6,0,0,1579,0,39,58,21,0,37,46,80,0,795,0,0,0,0,1,24,132,1,0,1,0,0,0,0,15,9,5,0,7,0
"OTU_1718",0,0,0,0,1,0,0,0,0,0,13,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_441",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_529",0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0,0,0,0,0,0,0,0,113,6,0,2,70,1,2,3,0,8,1,1,5,0,40,0,0,0,0,3,1,4,0,3,7,0,1,5,0,1,1,0,0,64,0
"OTU_4722",0,0,0,0,0,0,10,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"OTU_232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_273",0,0,0,0,0,10,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,2,0,4,2,0,0,0,0,0
"OTU_903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,83,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_519",0,0,0,0,0,0,0,0,0,0,0,0,67,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"OTU_1860",0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_568",0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,0,0,0,364,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,1,0,19,0,0,44,0
"OTU_2480",1,39,17,0,12,8,0,0,554,0,9,94,0,0,10,0,0,0,0,23,0,0,98,45,0,0,27,0,2,217,0,0,24,0,0,0,0,0,0,70,0,0,13,101,0,0,0,0,11,0,0,0,229,0,541,0,0,0,2475,76,0,0,71,61,0,1,19,0,0,0,0,0
"OTU_216",0,0,0,27,0,0,7,0,0,806,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_862",133,2,0,0,1,0,0,0,3,0,0,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6673",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_797",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7142",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"OTU_405",0,27,0,23,0,1,0,0,0,13,0,0,18,0,1,0,0,3,28,0,6,0,0,0,128,0,0,0,0,0,0,108,0,0,10,0,8,0,4,0,18,0,91,0,37,4,59,8,0,7,100,0,4,0,0,0,0,0,0,1,0,2,0,0,15,1,15,1,0,0,0,0
"OTU_1101",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,93,0,0,0,0,0,0,6,0,0,1,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
"OTU_439",0,0,0,0,91,2,0,0,0,0,3,18,59,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,227,0,0,35,0,0,0,0,12,115,4,0,4,103,10,22,6,11,1,7,0,49,0,864,0,0,0,5,171,9,18,0,1,1,0,9,0,0,3,1,12,0,1,0
"OTU_717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_297",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_565",0,120,0,0,0,0,0,0,0,0,20,0,0,0,5,0,0,0,0,9,0,0,0,29,27,0,53,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_198",0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,32,0,30,0,0,0,33,0,0,3,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"OTU_418",0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0
"OTU_194",0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_627",0,1,0,0,0,0,0,6,192,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,17,0,0,0,0
"OTU_765",547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_616",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_767",0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1062",0,0,0,0,0,0,0,0,64,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,21,0,0,0,387,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0
"OTU_803",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,0,0,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
"OTU_1006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,224,0,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_393",0,0,0,0,5,0,4,0,0,0,0,3,0,0,0,0,1,0,4,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_487",10,0,0,71,17,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_668",0,0,0,0,1,16,0,0,0,0,9,0,8,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,141,0,224,67,0,0,0,0,239,59,0,0,0,96,14,0,70,0,1,0,0,0,0,1323,5,0,0,0,0,2,6,0,0,0,0,88,0
"OTU_386",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0
