OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_654	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Glomus_1	
OTU_655	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1			
OTU_656	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Hannaella_1	Hannaella zeae 
OTU_657	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Fusarium_1	Fusarium neocosmosporiellum 
OTU_658	Fungi_1						
OTU_659	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Hyaloscyphaceae_1	Clathrosphaerina_1	
OTU_660	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1			
OTU_661	Fungi_1	Ascomycota_1	Lecanoromycetes_1	Trapeliales_1			
OTU_662	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Paracremonium_1	Paracremonium binnewijzendii 
OTU_663	Fungi_1	Chytridiomycota_1					
OTU_664	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Onygenales_1		Spiromastix_1	
OTU_665	Fungi_1	Ascomycota_1	Sordariomycetes_1				
OTU_666	Fungi_1	Ascomycota_1	Lecanoromycetes_1				
OTU_667	Fungi_1	Ascomycota_1					
OTU_668	Fungi_1	Olpidiomycota_1	Olpidiomycetes_1	Olpidiales_1	Olpidiaceae_1		
OTU_669	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_670	Fungi_1	Ascomycota_1					
OTU_671	Fungi_1	Ascomycota_1	Sordariomycetes_1				
OTU_672	Fungi_1	Ascomycota_1	Lecanoromycetes_1	Trapeliales_1	Phlyctidaceae_1	Phlyctis_1	
OTU_673	Fungi_1	Ascomycota_1					
OTU_674	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1	Valsonectria_1	Valsonectria pulchella 
OTU_675	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1	Cladophialophora_1	
OTU_676	Fungi_1	Basidiomycota_1	Cystobasidiomycetes_1		Symmetrosporaceae_1	Symmetrospora_1	Symmetrospora symmetrica 
OTU_677	Fungi_1	Ascomycota_1	Sordariomycetes_1	Branch06_1			
OTU_678	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Dominikia_1	
OTU_679	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1	Cladophialophora_1	
OTU_680	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Wojnowiciella_1	
OTU_681	Fungi_1	Rozellomycota_1					
OTU_682	Fungi_1						
OTU_683	Fungi_1	Ascomycota_1	Orbiliomycetes_1	Orbiliales_1	Orbiliaceae_1		
OTU_684	Fungi_1	Basidiomycota_1					
OTU_685	Fungi_1	Rozellomycota_1					
OTU_686	Fungi_1	Basidiobolomycota_1					
OTU_687	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1	Plectosphaerellaceae_1	Lectera_1	Lectera nordwiniana 
OTU_688	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Didymosphaeriaceae_1		
OTU_689	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1			
OTU_690	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1			
OTU_691	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1			
OTU_692	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Neodevriesiaceae_1	Neodevriesia_1	Neodevriesia poagena 
OTU_693	Fungi_1	Basidiomycota_1	Agaricostilbomycetes_1	Agaricostilbales_1			
OTU_694	Fungi_1	Chytridiomycota_1					
OTU_695	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Glomus_1	
OTU_696	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1			
OTU_697	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Clavicipitaceae_1		
OTU_698	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Alternaria_1	Alternaria infectoria 
OTU_699	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1		
OTU_700	Fungi_1	Ascomycota_1	Dothideomycetes_1				
OTU_701	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Vishniacozyma_1	
OTU_702	Fungi_1						
OTU_703	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Cordycipitaceae_1	Beauveria_1	
OTU_704	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Hyaloscyphaceae_1	Lachnum_1	
OTU_705	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Glomus_1	
OTU_706	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Trichomeriaceae_1	Arthrocladium_1	
OTU_707	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1			
OTU_708	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Sclerostagonospora_1	
OTU_709	Fungi_1	Kickxellomycota_1					
OTU_710	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1		
OTU_711	Fungi_1	Ascomycota_1	Sordariomycetes_1	Diaporthales_1	Diaporthaceae_1	Phaeocytostroma_1	Phaeocytostroma ambiguum 
OTU_712							
OTU_713	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_714	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Glomus_1	
OTU_715	Fungi_1	Ascomycota_1	Laboulbeniomycetes_1	Pyxidiophorales_1			
OTU_716	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Helotiaceae_1	Scytalidium_1	
OTU_717	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1	Paraglomeraceae_1	Paraglomus_1	
OTU_718	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1			
OTU_719	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_720	Fungi_1						
OTU_721	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1			
OTU_722	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Hydnaceae_1	Sistotrema_1	
OTU_723	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1	Paraglomeraceae_1	Paraglomus_1	
OTU_724	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	Mortierella tsukubaensis 
OTU_725	Fungi_1	Ascomycota_1	Leotiomycetes_1	Thelebolales_1	Pseudeurotiaceae_1		
OTU_726	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Glomus_1	
OTU_727	Fungi_1						
OTU_728	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1	Pervetustaceae_1	Pervetustus_1	
OTU_729	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Auriculariales_1		Oliveonia_1	
OTU_730	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Penicillium_1	
OTU_731	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_732	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_733	Fungi_1	Ascomycota_1	Sordariomycetes_1	Microascales_1	Halosphaeriaceae_1	Natantispora_1	
OTU_734	Fungi_1						
OTU_735	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Helotiaceae_1		
OTU_736	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Trichosporonales_1	Tetragoniomycetaceae_1		
OTU_737	Fungi_1	Ascomycota_1					
OTU_738	Fungi_1	Rozellomycota_1					
OTU_739	Fungi_1	Ascomycota_1	Sordariomycetes_1	Diaporthales_1	Diaporthaceae_1	Phomopsis_1	
OTU_740	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pulvinulaceae_1		
OTU_741	Fungi_1	Basidiomycota_1					
OTU_742	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Sporidiobolales_1			
OTU_743	Fungi_1	Chytridiomycota_1	Lobulomycetes_1	Lobulomycetales_1			
OTU_744	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	Mortierella hypsicladia 
OTU_745	Fungi_1	Ascomycota_1					
OTU_746	Fungi_1						
OTU_747	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1			
OTU_748	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1	Paraglomeraceae_1	Paraglomus_1	
OTU_749	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Leptospora_1	
OTU_750	Fungi_1	Ascomycota_1					
OTU_751	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Serendipitaceae_1	Serendipita_1	
OTU_752	Fungi_1	Ascomycota_1	Sordariomycetes_1	Trichosphaeriales_1	Trichosphaeriaceae_1	Nigrospora_1	
OTU_753	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Cucurbitariaceae_1	Pyrenochaetopsis_1	
OTU_754	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_755	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Thelephorales_1	Thelephoraceae_1	Tomentella_1	
OTU_756	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1			
OTU_757	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_758	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Hypoxylaceae_1		
OTU_759	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Corticiales_1	Corticiaceae_1	Waitea_1	Waitea circinata 
OTU_760	Fungi_1	Ascomycota_1	Laboulbeniomycetes_1	Pyxidiophorales_1			
OTU_761	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Stachybotryaceae_1		
OTU_762	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1			
OTU_763	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_764							
OTU_765	Fungi_1	Basidiobolomycota_1					
OTU_766	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1		
OTU_767	Fungi_1						
OTU_768	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1	Paraglomeraceae_1	Paraglomus_1	
OTU_769	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Dioszegia_1	
OTU_770	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1	Cladophialophora_1	
OTU_771	Fungi_1	Ascomycota_1	Laboulbeniomycetes_1	Pyxidiophorales_1	Pyxidiophoraceae_1	Pyxidiophora_1	
OTU_772	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_773	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1			
OTU_774	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Acremoniopsis_1	Acremoniopsis suttoniae 
OTU_775	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1	Coniochaetaceae_1	Coniochaeta_1	Coniochaeta acaciae 
OTU_776	Fungi_1	Basidiomycota_1	Pucciniomycetes_1	Platygloeales_1	Eocronartiaceae_1	Eocronartium_1	
OTU_777	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Gigasporales_1	Gigasporaceae_1	Dentiscutata_1	
OTU_778	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1		
OTU_779	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Vishniacozyma_1	
OTU_780	Fungi_1	Chytridiomycota_1					
OTU_781	Fungi_1	Calcarisporiellomycota_1	Calcarisporiellomycetes_1	Calcarisporiellales_1	Calcarisporiellaceae_1	Calcarisporiella_1	
OTU_782	Fungi_1	Rozellomycota_1					
OTU_783	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Filobasidiales_1	Piskurozymaceae_1	Solicoccozyma_1	
OTU_784	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1			
OTU_785	Fungi_1						
OTU_786	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Lasiosphaeriaceae_1	Schizothecium_1	
OTU_787	Fungi_1						
OTU_788	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Leucosporidiales_1			
OTU_789	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_790	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Aaosphaeria_1	Aaosphaeria arxii 	
OTU_791	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1	Paraglomeraceae_1	Paraglomus_1	Paraglomus laccatum 
OTU_792	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1	Paraglomeraceae_1	Paraglomus_1	
OTU_793	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Trichoderma_1	Trichoderma aerugineum 
OTU_794	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Didymellaceae_1		
OTU_795	Fungi_1	Blastocladiomycota_1	Blastocladiomycetes_1	Blastocladiales_1	Blastocladiaceae_1	Allomyces_1	Allomyces arbusculus 
OTU_796	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1	Rhizophlyctidaceae_1	Rhizophlyctis_1	
OTU_797	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Ascobolaceae_1	Ascobolus_1	
OTU_798	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1	Entoloma_1	
OTU_799	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_800	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Lasiosphaeriaceae_1	Echria_1	
OTU_801	Fungi_1						
OTU_802	Fungi_1	Blastocladiomycota_1					
OTU_803	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleraceae_1	Bullera_1	
OTU_804	Fungi_1	Rozellomycota_1					
OTU_805	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_806	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Ceratobasidiaceae_1		
OTU_807	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Talaromyces_1	Talaromyces ucrainicus 
OTU_808	Fungi_1	Ascomycota_1	Orbiliomycetes_1	Orbiliales_1	Orbiliaceae_1	Orbilia_1	Orbilia quaestiformis 
OTU_809	Fungi_1	Ascomycota_1					
OTU_810	Fungi_1	Chytridiomycota_1					
OTU_811	Fungi_1	Basidiomycota_1	Cystobasidiomycetes_1	Symmetrosporaceae_1	Symmetrospora_1	Symmetrospora coprosmae 	
OTU_812	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Fusarium_1	
OTU_813	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_814	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Hypocrea_1	Hypocrea ampulliformis 
OTU_815	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1			
OTU_816	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1			
OTU_817	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1			
OTU_818	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1	Dichotomopilus_1	Dichotomopilus subfunicola 
OTU_819	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1		Fusidium_1	
OTU_820	Fungi_1	Mucoromycota_1	Mucoromycetes_1	Mucorales_1	Mucoraceae_1	Mucor_1	Mucor circinelloides 
OTU_821	Fungi_1	Ascomycota_1					
OTU_822	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Serendipitaceae_1	Serendipita_1	
OTU_823	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Glomus_1	
OTU_824	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Periconiaceae_1	Periconia_1	Periconia celtidis 
OTU_825	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1		
OTU_826	Fungi_1						
OTU_827	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pezizaceae_1		
OTU_828	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1		Triscelophorus_1	
OTU_829	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1			
OTU_830	Fungi_1						
OTU_831	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1	Coniochaetaceae_1	Coniochaeta_1	
OTU_832	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Rhizophagus_1	Rhizophagus intraradices 
OTU_833	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Niessliaceae_1	Eucasphaeria_1	
OTU_834	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_835	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Tremellodendropsidales_1			
OTU_836	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Rhynchogastremataceae_1	Papiliotrema_1	Papiliotrema frias 
OTU_837	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Vishniacozyma_1	
OTU_838	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Trichosporonales_1	Tetragoniomycetaceae_1	Tetragoniomyces_1	
OTU_839	Fungi_1	Ascomycota_1	Dothideomycetes_1				
OTU_840	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Tetraplosphaeriaceae_1	Tetraploa_1	Tetraploa sasicola 
OTU_841	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Curvularia_1	
OTU_842	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Curvularia_1	Curvularia intermedia 
OTU_843	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Glomus_1	
OTU_844	Fungi_1	Basidiobolomycota_1	Basidiobolomycetes_1	Basidiobolales_1			
OTU_845	Fungi_1	Basidiobolomycota_1	Basidiobolomycetes_1	Basidiobolales_1			
OTU_846	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1			
OTU_847	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Trichosporonales_1	Trichosporonaceae_1	Cutaneotrichosporon_1	
OTU_848	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Ceratobasidiaceae_1		
OTU_849	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Onygenales_1		Spiromastix_1	
OTU_850	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Neosetophoma_1	
OTU_851	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1		
OTU_852	Fungi_1	Basidiomycota_1	Cystobasidiomycetes_1		Symmetrosporaceae_1	Symmetrospora_1	Symmetrospora oryzicola 
OTU_853	Fungi_1	Ascomycota_1	Sordariomycetes_1	Chaetosphaeriales_1	Chaetosphaeriaceae_1	Chloridium_1	
OTU_854	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1			
OTU_855	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Trichoderma_1	
OTU_856	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1			
OTU_857	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Septoriella_1	Septoriella oudemansii 
OTU_858	Fungi_1						
OTU_859	Fungi_1	Ascomycota_1	Lecanoromycetes_1	Peltigerales_1	Pannariaceae_1	Degelia_1	Degelia gayana 
OTU_860	Fungi_1						
OTU_861	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_862	Fungi_1	Rozellomycota_1					
OTU_863	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Rhizophagus_1	Rhizophagus clarus 
OTU_864	Fungi_1	Chytridiomycota_1	Lobulomycetes_1	Lobulomycetales_1			
OTU_865	Fungi_1	Ascomycota_1	Dothideomycetes_1				
OTU_866	Fungi_1	Ascomycota_1	Sordariomycetes_1				
OTU_867	Fungi_1						
OTU_868	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Helotiaceae_1	Hymenoscyphus_1	Hymenoscyphus menthae 
OTU_869	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Calloriaceae_1	Populomyces_1	Populomyces zwinianus 
OTU_870	Fungi_1	Ascomycota_1	Dothideomycetes_1	Tubeufiales_1	Tubeufiaceae_1		
OTU_871	Fungi_1	Ascomycota_1	Lecanoromycetes_1				
OTU_872	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Paraphoma_1	
OTU_873	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Ceratobasidiaceae_1	Ceratobasidium_1	
OTU_874	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1	Rhizophydiaceae_1		
OTU_875	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1			
OTU_876	Fungi_1						
OTU_877	Fungi_1	Ascomycota_1	Lecanoromycetes_1	Ostropales_1			
OTU_878	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1			
OTU_879	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Helotiaceae_1	Scytalidium_1	
OTU_880	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1			
OTU_881	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Melanommataceae_1	Sporidesmiella_1	Sporidesmiella hyalosperma 
OTU_882	Fungi_1	Chytridiomycota_1					
OTU_883	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Lasiosphaeriaceae_1	Schizothecium_1	
OTU_884	Fungi_1						
OTU_885	Fungi_1	Ascomycota_1	Orbiliomycetes_1	Orbiliales_1	Orbiliaceae_1		
OTU_886	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Glomus_1	
OTU_887	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Ceratobasidiaceae_1		
OTU_888	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1	Coniochaetaceae_1	Coniochaeta_1	
OTU_889	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1	Paraglomeraceae_1	Paraglomus_1	
OTU_890	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	
OTU_891	Fungi_1	Ascomycota_1	Sordariomycetes_1	Branch06_1			
OTU_892	Fungi_1	Ascomycota_1					
OTU_893	Fungi_1	Ascomycota_1	Orbiliomycetes_1	Orbiliales_1	Orbiliaceae_1	Dactylella_1	
OTU_894	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_895	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Ascodesmidaceae_1	Eleutherascus_1	Eleutherascus lectardii 
OTU_896	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_897	Fungi_1	Basidiomycota_1	Exobasidiomycetes_1	Entylomatales_1	Entylomataceae_1	Tilletiopsis_1	Tilletiopsis washingtonensis 
OTU_898	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Curvularia_1	Curvularia canadensis 
OTU_899	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Fusarium_1	Fusarium virguliforme 
OTU_900	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_901	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1		Acremonium_1	Acremonium fusidioides 
OTU_902	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1		
OTU_903							
OTU_904	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Sporidiobolales_1	Sporidiobolaceae_1	Rhodotorula_1	
OTU_905	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Bolbitiaceae_1	Panaeolus_1	
OTU_906	Fungi_1						
OTU_907	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Ophiosphaerella_1	Ophiosphaerella korrae 
OTU_908	Fungi_1						
OTU_909	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_910	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1		
OTU_911	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Podosporaceae_1	Cladorrhinum_1	Cladorrhinum australe 
OTU_912	Fungi_1	Ascomycota_1					
OTU_913	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Dictyosporiaceae_1	Dictyosporium_1	Dictyosporium hughesii 
OTU_914	Fungi_1	Chytridiomycota_1					
OTU_915	Fungi_1	Ascomycota_1	Sordariomycetes_1	Chaetosphaeriales_1	Chaetosphaeriaceae_1	Sporoschisma_1	Sporoschisma hemipsilum 
OTU_916	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Talaromyces_1	
OTU_917	Fungi_1	Chytridiomycota_1					
OTU_918	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Fomitopsidaceae_1	Fibroporia_1	Fibroporia vaillantii 
