OTU_ID	Kingdom_RDP	Kingdom_BLAST	Kingdom_SINTAX	Kingdom_Consensus	Phylum_RDP	Phylum_BLAST	Phylum_SINTAX	Phylum_Consensus	Class_RDP	Class_BLAST	Class_SINTAX	Class_Consensus	Order_RDP	Order_BLAST	Order_SINTAX	Order_Consensus	Family_RDP	Family_BLAST	Family_SINTAX	Family_Consensus	Genus_RDP	Genus_BLAST	Genus_SINTAX	Genus_Consensus	Species_RDP	Species_BLAST	Species_SINTAX	Species_Consensus
OTU_158	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Basidiomycota_1		Basidiomycota_1		Tremellomycetes_1		Tremellomycetes_1		Tremellales_1		Tremellales_1		Trimorphomycetaceae_1		Trimorphomycetaceae_1		Saitozyma_1		Saitozyma_1				
OTU_159	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Rhynchogastremataceae_1	Rhynchogastremataceae_1	Rhynchogastremataceae_1	Rhynchogastremataceae_1	Papiliotrema_1		Papiliotrema_1	Papiliotrema_1				
OTU_160	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales_1	Helotiales_1	Hyaloscyphaceae_1	Hyaloscyphaceae_1	Hyaloscyphaceae_1	Hyaloscyphaceae_1	Hyaloscypha_1		Hyaloscypha_1	Hyaloscypha_1				
OTU_161	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Capnodiales_1	Capnodiales_1	Capnodiales_1	Capnodiales_1	Cladosporiaceae_1	Cladosporiaceae_1	Cladosporiaceae_1	Cladosporiaceae_1	Rachicladosporium_1	Rachicladosporium_1	Rachicladosporium_1	Rachicladosporium_1	Rachicladosporium cboliae 			Rachicladosporium cboliae 
OTU_162	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Rhynchogastremataceae_1		Rhynchogastremataceae_1	Rhynchogastremataceae_1	Papiliotrema_1		Papiliotrema_1	Papiliotrema_1	Papiliotrema aspenensis 			Papiliotrema aspenensis 
OTU_163	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Diaporthaceae_1	Diaporthaceae_1	Diaporthaceae_1	Diaporthaceae_1	Diaporthe_1	Diaporthe_1	Diaporthe_1	Diaporthe_1	Diaporthe caulivora 			Diaporthe caulivora 
OTU_164	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1												
OTU_165	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Acrocalymmaceae_1		Acrocalymmaceae_1	Acrocalymmaceae_1	Acrocalymma_1		Acrocalymma_1	Acrocalymma_1	Acrocalymma pterocarpi 			Acrocalymma pterocarpi 
OTU_166	Fungi_1	Fungi_1	Fungi_1	Fungi_1																								
OTU_167	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Rhytismatales_1	Rhytismatales_1	Rhytismatales_1	Rhytismatales_1	Incertae_sedis	Incertae_sedis	Rhytismatales_fam_incertae_sedis_1	Incertae_sedis	Karstenia_1	Karstenia_1	Karstenia_1	Karstenia_1				
OTU_168	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Dioszegia_1	Dioszegia_1	Dioszegia_1	Dioszegia_1	Dioszegia rishiriensis 			Dioszegia rishiriensis 
OTU_169	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1		Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1		Sordariomycetes_1	Hypocreales_1	Hypocreales_1		Hypocreales_1	Stachybotryaceae_1	Stachybotryaceae_1		Stachybotryaceae_1	Albifimbria_1			Albifimbria_1	Albifimbria verrucaria 			Albifimbria verrucaria 
OTU_170	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Leotiomycetes_1		Leotiomycetes_1		Helotiales_1		Helotiales_1												
OTU_171	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1		Trimorphomycetaceae_1		Trimorphomycetaceae_1		Saitozyma_1		Saitozyma_1				
OTU_172	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales_1	Helotiales_1		Incertae_sedis		Incertae_sedis								
OTU_173	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales_1	Helotiales_1	Helotiaceae_1		Helotiaceae_1	Helotiaceae_1	Articulospora_1			Articulospora_1				
OTU_174	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Ramularia_1	Ramularia_1	Ramularia_1	Ramularia_1				
OTU_175	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1		Sordariomycetes_1	Glomerellales_1	Glomerellales_1		Glomerellales_1	Plectosphaerellaceae_1	Plectosphaerellaceae_1		Plectosphaerellaceae_1	Plectosphaerella_1	Plectosphaerella_1		Plectosphaerella_1				
OTU_176	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales_1	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae_1								
OTU_177	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Cystobasidiomycetes_1	Cystobasidiomycetes_1		Cystobasidiomycetes_1	Cystobasidiales_1	Cystobasidiales_1		Cystobasidiales_1	Cystobasidiaceae_1	Cystobasidiaceae_1		Cystobasidiaceae_1								
OTU_178	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales_1	Helotiales_1	Calloriaceae_1		Calloriaceae_1	Calloriaceae_1	Populomyces_1		Populomyces_1	Populomyces_1	Populomyces zwinianus 			Populomyces zwinianus 
OTU_179	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1		Phaeosphaeriaceae_1	Paraphoma_1	Paraphoma_1		Paraphoma_1				
OTU_180	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1		Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1		Sordariales_1		Sordariales_1		Podosporaceae_1		Podosporaceae_1		Podospora_1		Podospora_1				
OTU_181	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporobolomyces_1	Sporobolomyces_1	Sporobolomyces_1	Sporobolomyces_1	Sporobolomyces ruberrimus 			Sporobolomyces ruberrimus 
OTU_182	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1		Sordariomycetes_1		Sordariomycetes_1		Myrmecridiales_1		Myrmecridiales_1		Myrmecridiaceae_1		Myrmecridiaceae_1		Myrmecridium_1		Myrmecridium_1				
OTU_183	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales_1	Hypocreales_1	Incertae_sedis	Incertae_sedis	Hypocreales_fam_incertae_sedis_1	Incertae_sedis	Acremonium_1	Acremonium_1	Acremonium_1	Acremonium_1		Acremonium sp  		Acremonium sp  
OTU_184			Fungi_1	Fungi_1																								
OTU_185	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Dioszegia_1	Dioszegia_1	Dioszegia_1	Dioszegia_1				
OTU_186	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1		Sordariomycetes_1		Sordariomycetes_1		Hypocreales_1		Hypocreales_1												
OTU_187	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Capnodiales_1	Capnodiales_1	Capnodiales_1	Capnodiales_1	Neodevriesiaceae_1	Neodevriesiaceae_1	Neodevriesiaceae_1	Neodevriesiaceae_1	Neodevriesia_1		Neodevriesia_1	Neodevriesia_1				
OTU_188			Fungi_1	Fungi_1			Ascomycota_1	Ascomycota_1			Lecanoromycetes_1	Lecanoromycetes_1																
OTU_189	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidium_1	Bulleribasidium_1	Bulleribasidium_1	Bulleribasidium_1	Bulleribasidium oberjochense 			Bulleribasidium oberjochense 
OTU_190	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Rhytismatales_1	Rhytismatales_1	Rhytismatales_1	Rhytismatales_1	Incertae_sedis	Incertae_sedis	Rhytismatales_fam_incertae_sedis_1	Incertae_sedis	Karstenia_1	Karstenia_1	Karstenia_1	Karstenia_1				
OTU_191	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeria_1		Phaeosphaeria_1	Phaeosphaeria_1				
OTU_192	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellales_1	Extremaceae_1	Extremaceae_1	Extremaceae_1	Extremaceae_1	Extremopsis_1		Extremopsis_1	Extremopsis_1	Extremopsis radicicola 			Extremopsis radicicola 
OTU_193	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Didymosphaeriaceae_1	Didymosphaeriaceae_1	Didymosphaeriaceae_1	Didymosphaeriaceae_1	Paraconiothyrium_1		Paraconiothyrium_1	Paraconiothyrium_1	Paraconiothyrium brasiliense 			Paraconiothyrium brasiliense 
OTU_194	Fungi_1	Fungi_1	Fungi_1	Fungi_1			Basidiomycota_1	Basidiomycota_1																				
OTU_195	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1																
OTU_196	Fungi_1	Fungi_1	Fungi_1	Fungi_1																								
OTU_197	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Didymellaceae_1	Didymellaceae_1	Didymellaceae_1	Didymellaceae_1	Epicoccum_1		Epicoccum_1	Epicoccum_1	Epicoccum pseudokeratinophilum 			Epicoccum pseudokeratinophilum 
OTU_198	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Saccharomycetes_1	Saccharomycetes_1	Saccharomycetes_1	Saccharomycetes_1	Saccharomycetales_1	Saccharomycetales_1	Saccharomycetales_1	Saccharomycetales_1	Phaffomycetaceae_1	Phaffomycetaceae_1	Phaffomycetaceae_1	Phaffomycetaceae_1	Cyberlindnera_1	Cyberlindnera_1	Cyberlindnera_1	Cyberlindnera_1	Cyberlindnera jadinii 	Cyberlindnera jadinii 		Cyberlindnera jadinii 
OTU_199	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeria_1	Phaeosphaeria_1	Phaeosphaeria_1	Phaeosphaeria_1				
OTU_200	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Trimorphomycetaceae_1	Trimorphomycetaceae_1	Trimorphomycetaceae_1	Trimorphomycetaceae_1	Saitozyma_1	Saitozyma_1	Saitozyma_1	Saitozyma_1				
OTU_201	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales_1	Helotiales_1												
OTU_202	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Basidiomycota_1		Basidiomycota_1		Tremellomycetes_1		Tremellomycetes_1		Tremellales_1		Tremellales_1												
OTU_203	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales_1	Helotiales_1	Mollisiaceae_1	Mollisiaceae_1	Mollisiaceae_1	Mollisiaceae_1	Phialocephala_1			Phialocephala_1				
OTU_204	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Xylariales_1	Xylariales_1	Xylariales_1	Xylariales_1												
OTU_205	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes_1	Auriculariales_1	Auriculariales_1	Auriculariales_1	Auriculariales_1	Exidiaceae_1		Exidiaceae_1	Exidiaceae_1	Exidia_1		Exidia_1	Exidia_1				
OTU_206	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Zymoseptoria_1	Zymoseptoria_1	Zymoseptoria_1	Zymoseptoria_1				
OTU_207	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Leptospora_1	Leptospora_1	Leptospora_1	Leptospora_1	Leptospora galii 			Leptospora galii 
OTU_208	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Chaetosphaeriales_1	Chaetosphaeriales_1	Chaetosphaeriales_1	Chaetosphaeriales_1	Chaetosphaeriaceae_1	Chaetosphaeriaceae_1		Chaetosphaeriaceae_1	Dinemasporium_1	Dinemasporium_1		Dinemasporium_1				
OTU_209	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporaceae_1	Pleosporaceae_1	Pleosporaceae_1	Pleosporaceae_1	Alternaria_1	Alternaria_1		Alternaria_1	Alternaria infectoria 			Alternaria infectoria 
OTU_210	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Rhodotorula_1	Rhodotorula_1	Rhodotorula_1	Rhodotorula_1	Rhodotorula taiwanensis 			Rhodotorula taiwanensis 
OTU_211	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Vishniacozyma_1	Vishniacozyma_1	Vishniacozyma_1	Vishniacozyma_1				
OTU_212	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeria_1	Phaeosphaeria_1	Phaeosphaeria_1	Phaeosphaeria_1				
OTU_213	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Exobasidiomycetes_1	Exobasidiomycetes_1	Exobasidiomycetes_1	Exobasidiomycetes_1	Entylomatales_1	Entylomatales_1	Entylomatales_1	Entylomatales_1	Entylomataceae_1	Entylomataceae_1	Entylomataceae_1	Entylomataceae_1	Entyloma_1	Entyloma_1	Entyloma_1	Entyloma_1	Entyloma polysporum 			Entyloma polysporum 
OTU_214	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiales_1	Eurotiales_1	Eurotiales_1	Eurotiales_1	Aspergillaceae_1	Aspergillaceae_1	Aspergillaceae_1	Aspergillaceae_1	Penicillium_1	Penicillium_1	Penicillium_1	Penicillium_1				
OTU_215	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Leptosphaeriaceae_1	Leptosphaeriaceae_1	Leptosphaeriaceae_1	Leptosphaeriaceae_1	Leptosphaeria_1	Leptosphaeria_1	Leptosphaeria_1	Leptosphaeria_1				
OTU_216	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1		Basidiomycota_1	Microbotryomycetes_1	Microbotryomycetes_1		Microbotryomycetes_1	Sporidiobolales_1	Sporidiobolales_1		Sporidiobolales_1	Sporidiobolaceae_1	Sporidiobolaceae_1		Sporidiobolaceae_1	Rhodotorula_1	Rhodotorula_1		Rhodotorula_1				
OTU_217	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariales_1	Sordariales_1	Sordariales_1	Sordariales_1	Lasiosphaeriaceae_1	Lasiosphaeriaceae_1	Lasiosphaeriaceae_1	Lasiosphaeriaceae_1	Schizothecium_1	Schizothecium_1	Schizothecium_1	Schizothecium_1				
OTU_218	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Magnaporthales_1	Magnaporthales_1	Magnaporthales_1	Magnaporthales_1	Pyriculariaceae_1	Pyriculariaceae_1	Pyriculariaceae_1	Pyriculariaceae_1	Pyricularia_1	Pyricularia_1	Pyricularia_1	Pyricularia_1	Pyricularia grisea 			Pyricularia grisea 
OTU_219	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Paraphoma_1	Paraphoma_1		Paraphoma_1				
OTU_220	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Taphrinomycetes_1	Taphrinomycetes_1	Taphrinomycetes_1	Taphrinomycetes_1	Taphrinales_1	Taphrinales_1	Taphrinales_1	Taphrinales_1	Taphrinaceae_1	Taphrinaceae_1	Taphrinaceae_1	Taphrinaceae_1	Taphrina_1	Taphrina_1	Taphrina_1	Taphrina_1	Taphrina caerulescens 			Taphrina caerulescens 
OTU_221	Fungi_1		Fungi_1	Fungi_1			Ascomycota_1	Ascomycota_1																				
OTU_222	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Basidiomycota_1		Basidiomycota_1		Tremellomycetes_1		Tremellomycetes_1		Tremellales_1		Tremellales_1		Trimorphomycetaceae_1		Trimorphomycetaceae_1		Saitozyma_1		Saitozyma_1				
OTU_223	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Corynesporascaceae_1		Corynesporascaceae_1	Corynesporascaceae_1	Corynespora_1		Corynespora_1	Corynespora_1	Corynespora cassiicola 			Corynespora cassiicola 
