OTU,Genus,PRIMARY TROPHIC GUILD
OTU_3441,Acrospermum,litter_saprotroph
OTU_6596,#N/A,#N/A
OTU_6858,#N/A,#N/A
OTU_5484,#N/A,#N/A
OTU_7620,Diplomitoporus,wood_saprotroph
OTU_2383,#N/A,#N/A
OTU_2815,#N/A,#N/A
OTU_6053,Symmetrospora,epiphyte
OTU_2398,Glomus,arbuscular_mycorrhizal
OTU_5891,#N/A,#N/A
OTU_6761,Hirsutella,animal_parasite
OTU_2297,#N/A,#N/A
OTU_811,#N/A,#N/A
OTU_4874,Elsinoe,plant_pathogen
OTU_7422,Neosetophoma,litter_saprotroph
OTU_7278,#N/A,#N/A
OTU_5996,Ceratobasidium,plant_pathogen
OTU_6859,Neosetophoma,litter_saprotroph
OTU_3909,Discosia,plant_pathogen
OTU_4321,#N/A,#N/A
OTU_6939,Hannaella,animal_parasite
OTU_748,Niesslia,litter_saprotroph
OTU_4366,#N/A,#N/A
OTU_3513,#N/A,#N/A
OTU_4244,Phaeococcomyces,unspecified_saprotroph
OTU_4872,#N/A,#N/A
OTU_2595,#N/A,#N/A
OTU_7544,#N/A,#N/A
OTU_3628,Sarocladium,plant_pathogen
OTU_6981,Rachicladosporium,litter_saprotroph
OTU_356,Fusarium,plant_pathogen
OTU_4033,Curvularia,plant_pathogen
OTU_6862,Neosetophoma,litter_saprotroph
OTU_1910,#N/A,#N/A
OTU_3716,#N/A,#N/A
OTU_6008,#N/A,#N/A
OTU_5933,Neosetophoma,litter_saprotroph
OTU_6901,Neosetophoma,litter_saprotroph
OTU_4988,Plectosphaerella,plant_pathogen
OTU_6223,Naganishia,unspecified_saprotroph
OTU_4860,Ramularia,plant_pathogen
OTU_6602,Trametes,wood_saprotroph
OTU_7521,Paraphoma,plant_pathogen
OTU_4975,Podosphaera,plant_pathogen
OTU_6287,Hannaella,animal_parasite
OTU_3903,#N/A,#N/A
OTU_238,Mycoleptodiscus,plant_pathogen
OTU_6853,#N/A,#N/A
OTU_6381,#N/A,#N/A
OTU_343,#N/A,#N/A
OTU_2225,#N/A,#N/A
OTU_5768,Vishniacozyma,soil_saprotroph
OTU_6041,Phaeosphaeria,litter_saprotroph
OTU_2586,Rachicladosporium,litter_saprotroph
OTU_5649,#N/A,#N/A
OTU_237,#N/A,#N/A
OTU_2884,#N/A,#N/A
OTU_3860,Efibula,wood_saprotroph
OTU_1560,#N/A,#N/A
OTU_634,Ceratobasidium,plant_pathogen
OTU_6214,#N/A,#N/A
OTU_1215,#N/A,#N/A
OTU_6687,#N/A,#N/A
OTU_7650,Neosetophoma,litter_saprotroph
OTU_5311,#N/A,#N/A
OTU_7612,#N/A,#N/A
OTU_696,Cladophialophora,soil_saprotroph
OTU_3276,Radulidium,unspecified_saprotroph
OTU_4625,Cephalosporium,plant_pathogen
OTU_571,Cladophialophora,soil_saprotroph
OTU_7515,#N/A,#N/A
OTU_2046,Botryosphaeria,plant_pathogen
OTU_7514,#N/A,#N/A
OTU_444,#N/A,#N/A
OTU_6219,#N/A,#N/A
OTU_5880,#N/A,#N/A
OTU_1641,Myrmecridium,soil_saprotroph
OTU_6221,Neosetophoma,litter_saprotroph
OTU_6453,Massarina,plant_pathogen
OTU_5836,#N/A,#N/A
OTU_4102,#N/A,#N/A
OTU_6890,#N/A,#N/A
OTU_6539,Sidera,wood_saprotroph
OTU_4749,#N/A,#N/A
OTU_4838,Uromyces,plant_pathogen
OTU_6017,Xylobolus,wood_saprotroph
OTU_7568,Neosetophoma,litter_saprotroph
OTU_6550,#N/A,#N/A
OTU_7512,#N/A,#N/A
OTU_7604,Kondoa,unspecified_saprotroph
OTU_7567,#N/A,#N/A
OTU_3831,Neosetophoma,litter_saprotroph
OTU_3069,Thelonectria,litter_saprotroph
OTU_6654,#N/A,#N/A
OTU_5834,#N/A,#N/A
OTU_4162,#N/A,#N/A
OTU_1611,#N/A,#N/A
OTU_6851,#N/A,#N/A
OTU_4507,Stictis,lichenized
OTU_6925,#N/A,#N/A
OTU_155,#N/A,#N/A
OTU_5642,Neosetophoma,litter_saprotroph
OTU_5251,#N/A,#N/A
OTU_7677,Arnium,dung_saprotroph
OTU_1234,#N/A,#N/A
OTU_5166,Leptosphaeria,plant_pathogen
OTU_6849,Neosetophoma,litter_saprotroph
OTU_2327,Periconia,plant_pathogen
OTU_2256,Rachicladosporium,litter_saprotroph
OTU_4401,Cytospora,plant_pathogen
OTU_5416,#N/A,#N/A
OTU_5699,Septoriella,litter_saprotroph
OTU_6240,#N/A,#N/A
OTU_3415,Curvularia,plant_pathogen
OTU_1197,#N/A,#N/A
OTU_6775,#N/A,#N/A
OTU_5127,#N/A,#N/A
OTU_6135,#N/A,#N/A
OTU_7707,Neosetophoma,litter_saprotroph
OTU_6757,Neosetophoma,litter_saprotroph
OTU_6868,#N/A,#N/A
OTU_6662,Neosetophoma,litter_saprotroph
OTU_6475,Spencerozyma,epiphyte
OTU_351,Talaromyces,unspecified_saprotroph
OTU_1975,Microdominikia,arbuscular_mycorrhizal
OTU_6537,#N/A,#N/A
OTU_4938,Vishniacozyma,soil_saprotroph
OTU_5911,Schizothyrium,epiphyte
OTU_2954,Dioszegia,litter_saprotroph
OTU_4293,#N/A,#N/A
OTU_5859,#N/A,#N/A
OTU_6861,Ramularia,plant_pathogen
OTU_4008,Houjia,epiphyte
OTU_197,#N/A,#N/A
OTU_6889,Schizophyllum,wood_saprotroph
OTU_5676,Cladosporium,litter_saprotroph
OTU_4937,#N/A,#N/A
OTU_3224,Keissleriella,wood_saprotroph
OTU_5372,#N/A,#N/A
OTU_1139,#N/A,#N/A
OTU_5887,Septoriella,litter_saprotroph
OTU_7522,#N/A,#N/A
OTU_4850,#N/A,#N/A
OTU_5221,Neosetophoma,litter_saprotroph
OTU_7434,#N/A,#N/A
OTU_4495,Cylindrium,plant_pathogen
OTU_5931,#N/A,#N/A
OTU_6869,#N/A,#N/A
OTU_3609,#N/A,#N/A
OTU_4771,Fuscopostia,wood_saprotroph
OTU_7138,Neosetophoma,litter_saprotroph
OTU_7428,Neosetophoma,litter_saprotroph
OTU_629,#N/A,#N/A
OTU_2338,Penicillium,unspecified_saprotroph
OTU_2667,#N/A,#N/A
OTU_7148,Phlebia,wood_saprotroph
OTU_6949,#N/A,#N/A
OTU_4802,Bulleribasidium,unspecified_saprotroph
OTU_3051,Ampelomyces,plant_pathogen
OTU_5442,Neosetophoma,litter_saprotroph
OTU_1869,#N/A,#N/A
OTU_2600,Aspergillus,unspecified_saprotroph
OTU_4856,#N/A,#N/A
OTU_4501,Cercospora,plant_pathogen
OTU_4674,#N/A,#N/A
OTU_1375,Schizothecium,dung_saprotroph
OTU_1511,#N/A,#N/A
OTU_814,Betamyces,pollen_saprotroph
OTU_1035,#N/A,#N/A
OTU_7747,#N/A,#N/A
OTU_7563,Neoascochyta,plant_pathogen
OTU_3459,Myrmecridium,soil_saprotroph
OTU_6664,Acremonium,unspecified_saprotroph
OTU_7255,#N/A,#N/A
OTU_6948,Alternaria,plant_pathogen
OTU_1028,Veronaea,plant_pathogen
OTU_7618,#N/A,#N/A
OTU_7484,Phaeosphaeriopsis,plant_pathogen
OTU_2221,Subplenodomus,plant_pathogen
OTU_5044,#N/A,#N/A
OTU_4374,Vishniacozyma,soil_saprotroph
OTU_4178,#N/A,#N/A
OTU_1541,Ramularia,plant_pathogen
OTU_1662,#N/A,#N/A
OTU_3401,Zymoseptoria,plant_pathogen
OTU_948,Schizothecium,dung_saprotroph
OTU_3587,Alutaceodontia,wood_saprotroph
OTU_1824,Cylindrium,plant_pathogen
OTU_2098,#N/A,#N/A
OTU_1002,Dothidotthia,plant_pathogen
OTU_2442,Colletotrichum,plant_pathogen
OTU_6899,Neosetophoma,litter_saprotroph
OTU_6138,#N/A,#N/A
OTU_1011,Ascobolus,litter_saprotroph
OTU_5913,#N/A,#N/A
OTU_686,#N/A,#N/A
OTU_3759,#N/A,#N/A
OTU_6034,Oliveonia,wood_saprotroph
OTU_6318,#N/A,#N/A
OTU_7547,#N/A,#N/A
OTU_5118,Dothiorella,plant_pathogen
OTU_4080,#N/A,#N/A
OTU_2039,Amanita,ectomycorrhizal
OTU_6033,#N/A,#N/A
OTU_648,Myrothecium,litter_saprotroph
OTU_3331,Keissleriella,wood_saprotroph
OTU_7710,#N/A,#N/A
OTU_6588,Funneliformis,arbuscular_mycorrhizal
OTU_5576,Saitozyma,soil_saprotroph
OTU_4985,Alternaria,plant_pathogen
OTU_5537,Basidiodendron,wood_saprotroph
OTU_7581,Neosetophoma,litter_saprotroph
OTU_4899,Neosetophoma,litter_saprotroph
OTU_6959,Leptospora,litter_saprotroph
OTU_6160,Hymenoscyphus,litter_saprotroph
OTU_6074,#N/A,#N/A
OTU_3934,Lachnum,litter_saprotroph
OTU_4935,Alternaria,plant_pathogen
OTU_6215,Neosetophoma,litter_saprotroph
OTU_5010,Aspergillus,unspecified_saprotroph
OTU_4365,Dissoconium,litter_saprotroph
OTU_1811,#N/A,#N/A
OTU_6372,Sporobolomyces,mycoparasite
OTU_3466,Kondoa,unspecified_saprotroph
OTU_5745,#N/A,#N/A
OTU_5955,Gnomoniopsis,foliar_endophyte
OTU_5588,#N/A,#N/A
OTU_6516,#N/A,#N/A
OTU_5585,Camarosporium,foliar_endophyte
OTU_7506,#N/A,#N/A
OTU_7562,Hyphoderma,wood_saprotroph
OTU_6038,#N/A,#N/A
OTU_732,Pseudogymnoascus,soil_saprotroph
OTU_6373,Lopadostoma,wood_saprotroph
OTU_4778,Chrysozyma,soil_saprotroph
OTU_7040,Neosetophoma,litter_saprotroph
OTU_6363,Knufia,soil_saprotroph
OTU_969,Sagenomella,unspecified_saprotroph
OTU_416,#N/A,#N/A
OTU_4213,#N/A,#N/A
OTU_7044,Neosetophoma,litter_saprotroph
OTU_527,Dictyosporium,litter_saprotroph
OTU_1195,Arthrocladium,soil_saprotroph
OTU_6774,Exidia,wood_saprotroph
OTU_4754,#N/A,#N/A
OTU_2137,Wallemia,unspecified_saprotroph
OTU_2658,Leptospora,litter_saprotroph
OTU_6387,Myriangium,animal_parasite
OTU_7760,#N/A,#N/A
OTU_7043,Neosetophoma,litter_saprotroph
OTU_478,Microdominikia,arbuscular_mycorrhizal
OTU_7383,#N/A,#N/A
OTU_6995,#N/A,#N/A
OTU_7001,#N/A,#N/A
OTU_3464,Emericellopsis,soil_saprotroph
OTU_1412,#N/A,#N/A
OTU_808,Funneliformis,arbuscular_mycorrhizal
OTU_3314,Ramularia,plant_pathogen
OTU_4529,#N/A,#N/A
OTU_4853,#N/A,#N/A
OTU_4440,#N/A,#N/A
OTU_7069,Classicula,mycoparasite
OTU_5398,Extremus,unspecified_saprotroph
OTU_7736,Neosetophoma,litter_saprotroph
OTU_6340,#N/A,#N/A
OTU_5498,#N/A,#N/A
OTU_7556,Dissoconium,litter_saprotroph
OTU_4388,Exobasidium,plant_pathogen
OTU_3672,Steccherinum,wood_saprotroph
OTU_7808,Crocicreas,litter_saprotroph
OTU_5501,#N/A,#N/A
OTU_5131,Chaetospermum,litter_saprotroph
OTU_7548,Peniophora,wood_saprotroph
OTU_6556,#N/A,#N/A
OTU_6837,Isaria,animal_parasite
OTU_6515,Alternaria,plant_pathogen
OTU_5900,Strickeria,wood_saprotroph
OTU_4322,Hymenoscyphus,litter_saprotroph
OTU_6989,#N/A,#N/A
OTU_7030,Neosetophoma,litter_saprotroph
OTU_6040,#N/A,#N/A
OTU_3201,#N/A,#N/A
OTU_7641,#N/A,#N/A
OTU_4437,Phaeococcomyces,unspecified_saprotroph
OTU_3820,Truncatella,plant_pathogen
OTU_246,Linnemannia,#N/A
OTU_4283,Talaromyces,unspecified_saprotroph
OTU_5058,Aspergillus,unspecified_saprotroph
OTU_5558,Physisporinus,wood_saprotroph
OTU_4724,#N/A,#N/A
OTU_6764,#N/A,#N/A
OTU_7457,Neosetophoma,litter_saprotroph
OTU_7150,Neosetophoma,litter_saprotroph
OTU_3997,#N/A,#N/A
OTU_7559,#N/A,#N/A
OTU_3481,Microdochium,plant_pathogen
OTU_5982,#N/A,#N/A
OTU_6829,Neosetophoma,litter_saprotroph
OTU_218,Lachnum,litter_saprotroph
OTU_5526,#N/A,#N/A
OTU_3739,Camarographium,wood_saprotroph
OTU_2433,#N/A,#N/A
OTU_7293,Rutstroemia,litter_saprotroph
OTU_7002,Neosetophoma,litter_saprotroph
OTU_398,Pyxidiophora,litter_saprotroph
OTU_1529,Apiospora,plant_pathogen
OTU_6488,#N/A,#N/A
OTU_4829,#N/A,#N/A
OTU_2771,#N/A,#N/A
OTU_4508,#N/A,#N/A
OTU_6800,Neosetophoma,litter_saprotroph
OTU_5298,Skvortzovia,wood_saprotroph
OTU_3414,Fusariella,plant_pathogen
OTU_1162,#N/A,#N/A
OTU_3503,Paraphaeosphaeria,wood_saprotroph
OTU_5153,#N/A,#N/A
OTU_6143,Sporobolomyces,mycoparasite
OTU_4541,Tubulicrinis,wood_saprotroph
OTU_6928,Neosetophoma,litter_saprotroph
OTU_5261,Neosetophoma,litter_saprotroph
OTU_3330,#N/A,#N/A
OTU_378,Schizothecium,dung_saprotroph
OTU_2847,#N/A,#N/A
OTU_5555,Pseudodinemasporium,wood_saprotroph
OTU_622,Triscelophorus,foliar_endophyte
OTU_3552,Cyanodermella,wood_saprotroph
OTU_6833,Neosetophoma,litter_saprotroph
OTU_5544,Mortierella,soil_saprotroph
OTU_1784,Devriesia,plant_pathogen
OTU_5330,#N/A,#N/A
OTU_5326,Neosetophoma,litter_saprotroph
OTU_5180,#N/A,#N/A
OTU_5829,#N/A,#N/A
OTU_620,#N/A,#N/A
OTU_5562,Panellus,wood_saprotroph
OTU_7055,#N/A,#N/A
OTU_6882,Neosetophoma,litter_saprotroph
OTU_5738,#N/A,#N/A
OTU_4769,Trechispora,wood_saprotroph
OTU_5249,#N/A,#N/A
OTU_6156,Symmetrospora,epiphyte
OTU_7048,Leptosphaeria,plant_pathogen
OTU_3959,#N/A,#N/A
OTU_564,#N/A,#N/A
OTU_4255,Diploospora,unspecified_saprotroph
OTU_6477,#N/A,#N/A
OTU_1558,Acremonium,unspecified_saprotroph
OTU_7524,#N/A,#N/A
OTU_5161,#N/A,#N/A
OTU_5176,Neosetophoma,litter_saprotroph
OTU_700,Idriella,litter_saprotroph
OTU_4506,Tyromyces,wood_saprotroph
OTU_5743,Ramularia,plant_pathogen
OTU_6131,Phaeococcomyces,unspecified_saprotroph
OTU_7045,#N/A,#N/A
OTU_5671,Tilletiopsis,plant_pathogen
OTU_1226,Aspergillus,unspecified_saprotroph
OTU_4499,Coniochaeta,unspecified_saprotroph
OTU_4548,#N/A,#N/A
OTU_7112,Rachicladosporium,litter_saprotroph
OTU_3653,Diaporthe,plant_pathogen
OTU_6749,Calyptrozyma,unspecified_saprotroph
OTU_2836,Striaticonidium,soil_saprotroph
OTU_5924,Venturia,plant_pathogen
OTU_6201,#N/A,#N/A
OTU_631,#N/A,#N/A
OTU_485,#N/A,#N/A
OTU_5563,#N/A,#N/A
OTU_1609,Gibellulopsis,plant_pathogen
OTU_6569,#N/A,#N/A
OTU_3261,Venturia,plant_pathogen
OTU_6389,#N/A,#N/A
OTU_2107,#N/A,#N/A
OTU_6465,Phaeosphaeria,litter_saprotroph
OTU_2272,#N/A,#N/A
OTU_5704,Paraphoma,plant_pathogen
OTU_7578,Myriangium,animal_parasite
OTU_4976,#N/A,#N/A
OTU_4719,#N/A,#N/A
OTU_6175,Alternaria,plant_pathogen
OTU_3150,#N/A,#N/A
OTU_4312,Sphaerulina,litter_saprotroph
OTU_5793,#N/A,#N/A
OTU_834,#N/A,#N/A
OTU_5988,#N/A,#N/A
OTU_610,#N/A,#N/A
OTU_6187,#N/A,#N/A
OTU_2424,#N/A,#N/A
OTU_1098,Claroideoglomus,arbuscular_mycorrhizal
OTU_6252,#N/A,#N/A
OTU_5152,#N/A,#N/A
OTU_5031,#N/A,#N/A
OTU_5756,#N/A,#N/A
OTU_2832,Mucor,soil_saprotroph
OTU_3907,#N/A,#N/A
OTU_4436,Chrysozyma,soil_saprotroph
OTU_7021,#N/A,#N/A
OTU_1956,Pseudomicrostroma,plant_pathogen
OTU_2620,#N/A,#N/A
OTU_5409,Neosetophoma,litter_saprotroph
OTU_6210,Filobasidium,unspecified_saprotroph
OTU_6436,Microdochium,plant_pathogen
OTU_1397,Exserohilum,plant_pathogen
OTU_7207,Golovinomyces,plant_pathogen
OTU_6723,Solicoccozyma,soil_saprotroph
OTU_5192,Exophiala,animal_parasite
OTU_2094,#N/A,#N/A
OTU_6632,Neosetophoma,litter_saprotroph
OTU_7493,#N/A,#N/A
OTU_2006,Cladorrhinum,unspecified_saprotroph
OTU_7475,Knufia,soil_saprotroph
OTU_2230,Seimatosporium,plant_pathogen
OTU_1097,Cyphellophora,litter_saprotroph
OTU_4518,Sistotrema,litter_saprotroph
OTU_3381,Periconia,plant_pathogen
OTU_7610,#N/A,#N/A
OTU_6392,#N/A,#N/A
OTU_7780,Fusarium,plant_pathogen
OTU_6960,#N/A,#N/A
OTU_7608,#N/A,#N/A
OTU_4594,#N/A,#N/A
OTU_6913,Ramularia,plant_pathogen
OTU_6512,Didymella,plant_pathogen
OTU_4425,#N/A,#N/A
OTU_3517,Plenodomus,plant_pathogen
OTU_6909,#N/A,#N/A
OTU_2990,#N/A,#N/A
OTU_7022,Neosetophoma,litter_saprotroph
OTU_4933,#N/A,#N/A
OTU_2397,Oliveonia,wood_saprotroph
OTU_5069,Neosetophoma,litter_saprotroph
OTU_4604,#N/A,#N/A
OTU_2666,#N/A,#N/A
OTU_6284,Gnomoniopsis,foliar_endophyte
OTU_3786,Daldinia,wood_saprotroph
OTU_7640,Exophiala,animal_parasite
OTU_4574,Teichospora,litter_saprotroph
OTU_3808,Neosetophoma,litter_saprotroph
OTU_6125,Neosetophoma,litter_saprotroph
OTU_6915,Plenodomus,plant_pathogen
OTU_5614,Neosetophoma,litter_saprotroph
OTU_2629,#N/A,#N/A
OTU_6510,#N/A,#N/A
OTU_7632,Laetisaria,plant_pathogen
OTU_6836,Cryptosporella,plant_pathogen
OTU_7601,Boletus,ectomycorrhizal
OTU_735,Cistella,wood_saprotroph
OTU_2794,Ganoderma,plant_pathogen
OTU_4949,Massarina,plant_pathogen
OTU_6883,Neosetophoma,litter_saprotroph
OTU_507,#N/A,#N/A
OTU_5073,Coprinellus,soil_saprotroph
OTU_5723,Gnomoniopsis,foliar_endophyte
OTU_6330,Devriesia,plant_pathogen
OTU_6521,Neosetophoma,litter_saprotroph
OTU_2566,#N/A,#N/A
OTU_5839,Neosetophoma,litter_saprotroph
OTU_326,Sonoraphlyctis,soil_saprotroph
OTU_7467,Exophiala,animal_parasite
OTU_5902,#N/A,#N/A
OTU_3109,Neosetophoma,litter_saprotroph
OTU_6355,Sakaguchia,unspecified_saprotroph
OTU_2880,#N/A,#N/A
OTU_7264,#N/A,#N/A
OTU_4924,Artomyces,wood_saprotroph
OTU_6170,#N/A,#N/A
OTU_886,Rhizophydium,algal_parasite
OTU_2227,Fonsecazyma,unspecified_saprotroph
OTU_4900,#N/A,#N/A
OTU_5971,#N/A,#N/A
OTU_2378,#N/A,#N/A
OTU_5365,Fusarium,plant_pathogen
OTU_5264,Septoriella,litter_saprotroph
OTU_7019,Neosetophoma,litter_saprotroph
OTU_5091,Xylaria,wood_saprotroph
OTU_3593,#N/A,#N/A
OTU_7477,Keissleriella,wood_saprotroph
OTU_6016,Tetraploa,litter_saprotroph
OTU_6871,Neosetophoma,litter_saprotroph
OTU_7804,#N/A,#N/A
OTU_6039,#N/A,#N/A
OTU_432,Myrothecium,litter_saprotroph
OTU_2706,#N/A,#N/A
OTU_1800,Populomyces,#N/A
OTU_4165,Burgoa,lichen_parasite
OTU_4279,#N/A,#N/A
OTU_5991,Alternaria,plant_pathogen
OTU_6231,Neosetophoma,litter_saprotroph
OTU_5881,#N/A,#N/A
OTU_6579,Myrothecium,litter_saprotroph
OTU_6393,Humicola,wood_saprotroph
OTU_1421,#N/A,#N/A
OTU_2255,#N/A,#N/A
OTU_4493,Oliveonia,wood_saprotroph
OTU_2996,Dendrostoma,plant_pathogen
OTU_7497,Lophiostoma,wood_saprotroph
OTU_6467,Neosetophoma,litter_saprotroph
OTU_7431,Genolevuria,unspecified_saprotroph
OTU_2634,#N/A,#N/A
OTU_7291,Neoanthostomella,wood_saprotroph
OTU_6471,Neosetophoma,litter_saprotroph
OTU_1249,#N/A,#N/A
OTU_6623,#N/A,#N/A
OTU_7539,#N/A,#N/A
OTU_2366,#N/A,#N/A
OTU_3603,Chrysozyma,soil_saprotroph
OTU_7588,Tylopilus,ectomycorrhizal
OTU_4671,Neosetophoma,litter_saprotroph
OTU_3998,Cytospora,plant_pathogen
OTU_517,Ceratobasidium,plant_pathogen
OTU_6629,#N/A,#N/A
OTU_73,Trechispora,wood_saprotroph
OTU_6897,Geastrum,litter_saprotroph
OTU_6660,Neosetophoma,litter_saprotroph
OTU_1311,#N/A,#N/A
OTU_6977,#N/A,#N/A
OTU_2719,Podospora,dung_saprotroph
OTU_5328,Ceratobasidium,plant_pathogen
OTU_7029,Neosetophoma,litter_saprotroph
OTU_4827,Setophoma,plant_pathogen
OTU_2910,#N/A,#N/A
OTU_2389,Myrothecium,litter_saprotroph
OTU_7098,Phanerochaete,wood_saprotroph
OTU_6932,#N/A,#N/A
OTU_1402,#N/A,#N/A
OTU_6535,Alternaria,plant_pathogen
OTU_4699,Cercospora,plant_pathogen
OTU_5969,#N/A,#N/A
OTU_1506,#N/A,#N/A
OTU_5434,#N/A,#N/A
OTU_2803,Neofavolus,wood_saprotroph
OTU_3221,Steccherinum,wood_saprotroph
OTU_5024,#N/A,#N/A
OTU_6280,#N/A,#N/A
OTU_6954,Neosetophoma,litter_saprotroph
OTU_7338,#N/A,#N/A
OTU_1154,#N/A,#N/A
OTU_5016,Diaporthe,plant_pathogen
OTU_466,#N/A,#N/A
OTU_6150,Neosetophoma,litter_saprotroph
OTU_5740,#N/A,#N/A
OTU_1625,Triscelophorus,foliar_endophyte
OTU_7551,Melampsora,plant_pathogen
OTU_5395,Phaeosphaeria,litter_saprotroph
OTU_5235,#N/A,#N/A
OTU_7305,Neosetophoma,litter_saprotroph
OTU_1031,#N/A,#N/A
OTU_3815,Fusarium,plant_pathogen
OTU_5332,Dendrothele,wood_saprotroph
OTU_6831,#N/A,#N/A
OTU_5125,Paraconiothyrium,wood_saprotroph
OTU_6847,Protomyces,plant_pathogen
OTU_538,Penicillium,unspecified_saprotroph
OTU_6227,#N/A,#N/A
OTU_6564,Hyphoderma,wood_saprotroph
OTU_6362,Efibula,wood_saprotroph
OTU_4409,Acanthobasidium,wood_saprotroph
OTU_6229,Anthracocystis,plant_pathogen
OTU_4596,#N/A,#N/A
OTU_1297,#N/A,#N/A
OTU_5993,#N/A,#N/A
OTU_1904,Erythrobasidium,mycoparasite
OTU_6947,Phragmotaenium,plant_pathogen
OTU_6779,#N/A,#N/A
OTU_7159,#N/A,#N/A
OTU_278,Chaetomium,litter_saprotroph
OTU_5778,#N/A,#N/A
OTU_4909,Exobasidium,plant_pathogen
OTU_621,#N/A,#N/A
OTU_5107,#N/A,#N/A
OTU_3123,Epichloe,foliar_endophyte
OTU_2360,#N/A,#N/A
OTU_3100,#N/A,#N/A
OTU_6822,Colletotrichum,plant_pathogen
OTU_3195,Phaeosphaeria,litter_saprotroph
OTU_6365,Kavinia,wood_saprotroph
OTU_6993,#N/A,#N/A
OTU_5407,Phaeococcomyces,unspecified_saprotroph
OTU_4002,Mollisia,plant_pathogen
OTU_5543,#N/A,#N/A
OTU_4907,#N/A,#N/A
OTU_6484,Neosetophoma,litter_saprotroph
OTU_4679,Fusarium,plant_pathogen
OTU_5460,#N/A,#N/A
OTU_4393,#N/A,#N/A
OTU_7602,#N/A,#N/A
OTU_7684,Alternaria,plant_pathogen
OTU_2828,Symmetrospora,epiphyte
OTU_6728,#N/A,#N/A
OTU_4006,Tilletiopsis,plant_pathogen
OTU_7490,Neosetophoma,litter_saprotroph
OTU_7472,Skeletocutis,wood_saprotroph
OTU_7352,Leptospora,litter_saprotroph
OTU_6514,Diaporthe,plant_pathogen
OTU_6336,#N/A,#N/A
OTU_6116,Neosetophoma,litter_saprotroph
OTU_7679,Papiliotrema,mycoparasite
OTU_3661,Colletotrichum,plant_pathogen
OTU_3311,Limonomyces,plant_pathogen
OTU_6216,#N/A,#N/A
OTU_4139,Cytospora,plant_pathogen
OTU_5117,Taphrina,plant_pathogen
OTU_2245,Lophiostoma,wood_saprotroph
OTU_443,#N/A,#N/A
OTU_2817,Ramularia,plant_pathogen
OTU_7634,Akenomyces,litter_saprotroph
OTU_614,Chaetomidium,dung_saprotroph
OTU_6969,#N/A,#N/A
OTU_5276,#N/A,#N/A
OTU_578,Penicillium,unspecified_saprotroph
OTU_7543,Sporobolomyces,mycoparasite
OTU_4630,#N/A,#N/A
OTU_4681,Keissleriella,wood_saprotroph
OTU_6721,Hannaella,animal_parasite
OTU_5493,#N/A,#N/A
OTU_6015,#N/A,#N/A
OTU_1178,#N/A,#N/A
OTU_794,Peziza,soil_saprotroph
OTU_2076,#N/A,#N/A
OTU_2834,Paradevriesia,0
OTU_5390,Lyomyces,wood_saprotroph
OTU_6988,#N/A,#N/A
OTU_6782,#N/A,#N/A
OTU_1490,Trichoderma,mycoparasite
OTU_5926,Neosetophoma,litter_saprotroph
OTU_536,Gliomastix,unspecified_saprotroph
OTU_6722,Antrodiopsis,wood_saprotroph
OTU_5224,#N/A,#N/A
OTU_5535,Neosetophoma,litter_saprotroph
OTU_1302,#N/A,#N/A
OTU_6642,Neosetophoma,litter_saprotroph
OTU_6534,Plagiostoma,wood_saprotroph
OTU_6385,#N/A,#N/A
OTU_1740,#N/A,#N/A
OTU_309,#N/A,#N/A
OTU_6650,Neosetophoma,litter_saprotroph
OTU_3947,#N/A,#N/A
OTU_4609,Hypoxylon,wood_saprotroph
OTU_2575,Diaporthe,plant_pathogen
OTU_7633,#N/A,#N/A
OTU_4331,#N/A,#N/A
OTU_2468,#N/A,#N/A
OTU_946,#N/A,#N/A
OTU_1978,Serendipita,root_endophyte
OTU_3206,#N/A,#N/A
OTU_5189,#N/A,#N/A
OTU_7644,Alternaria,plant_pathogen
OTU_523,Penicillium,unspecified_saprotroph
OTU_4488,#N/A,#N/A
OTU_3870,Malassezia,soil_saprotroph
OTU_5835,Neosetophoma,litter_saprotroph
OTU_4469,#N/A,#N/A
OTU_3252,Acrospermum,litter_saprotroph
OTU_5084,Biappendiculispora,litter_saprotroph
OTU_5203,Steccherinum,wood_saprotroph
OTU_4580,#N/A,#N/A
OTU_6072,Kondoa,unspecified_saprotroph
OTU_6929,#N/A,#N/A
OTU_6513,Stypella,wood_saprotroph
OTU_2043,Papiliotrema,mycoparasite
OTU_7628,Constantinomyces,unspecified_saprotroph
OTU_1047,#N/A,#N/A
OTU_5378,Aspergillus,unspecified_saprotroph
OTU_7603,#N/A,#N/A
OTU_6532,Schizoxylon,unspecified_saprotroph
OTU_3793,#N/A,#N/A
OTU_6864,Neosetophoma,litter_saprotroph
OTU_7598,Pseudocoleophoma,plant_pathogen
OTU_6458,Neosetophoma,litter_saprotroph
OTU_7819,Neosetophoma,litter_saprotroph
OTU_3900,Didymella,plant_pathogen
OTU_1240,#N/A,#N/A
OTU_5963,Tyrannosorus,wood_saprotroph
OTU_7629,#N/A,#N/A
OTU_3878,Neosetophoma,litter_saprotroph
OTU_6474,Rhizoctonia,plant_pathogen
OTU_3147,Genolevuria,unspecified_saprotroph
OTU_4329,#N/A,#N/A
OTU_4261,Didymella,plant_pathogen
OTU_6636,Saitozyma,soil_saprotroph
OTU_7845,Penicillium,unspecified_saprotroph
